date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tournament_tier,result,sample_weight
2014-05-18,Liberia,Lesotho,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,2,2,1.0027673722768138
2014-05-18,Libya,Rwanda,0.0,0.0,African Cup of Nations qualification,Radès,Tunisia,True,2,1,1.0027673722768138
2014-05-18,Madagascar,Uganda,2.0,1.0,African Cup of Nations qualification,Mahajanga,Madagascar,False,2,2,1.0027673722768138
2014-05-18,Mozambique,South Sudan,5.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,2,2,1.0027673722768138
2014-05-18,Tanzania,Zimbabwe,1.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,2,2,1.0027673722768138
2014-05-30,Comoros,Kenya,1.0,1.0,African Cup of Nations qualification,Mitsamiouli,Comoros,False,2,1,1.0028507844251229
2014-05-30,South Sudan,Mozambique,0.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,True,2,1,1.0028507844251229
2014-05-31,Chad,Malawi,3.0,1.0,African Cup of Nations qualification,N'Djamena,Chad,False,2,2,1.002857735750665
2014-05-31,Guinea-Bissau,Central African Republic,3.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,2,2,1.002857735750665
2014-05-31,Rwanda,Libya,3.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,2,2,1.002857735750665
2014-05-31,Sierra Leone,Eswatini,1.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,2,2,1.002857735750665
2014-05-31,Uganda,Madagascar,1.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,2,2,1.002857735750665
2014-06-01,Benin,São Tomé and Príncipe,2.0,0.0,African Cup of Nations qualification,Porto-Novo,Benin,False,2,2,1.002864687124391
2014-06-01,Botswana,Burundi,1.0,0.0,African Cup of Nations qualification,Lobatse,Botswana,False,2,2,1.002864687124391
2014-06-01,Congo,Namibia,3.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2,2,1.002864687124391
2014-06-01,Equatorial Guinea,Mauritania,3.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,2,2,1.002864687124391
2014-06-01,Lesotho,Liberia,2.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,2,2,1.002864687124391
2014-06-01,Zimbabwe,Tanzania,2.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,2,1,1.002864687124391
2014-06-12,Brazil,Croatia,3.0,1.0,FIFA World Cup,São Paulo,Brazil,False,4,2,1.0029411554155845
2014-06-13,Chile,Australia,3.0,1.0,FIFA World Cup,Cuiabá,Brazil,True,4,2,1.002948107367539
2014-06-13,Mexico,Cameroon,1.0,0.0,FIFA World Cup,Natal,Brazil,True,4,2,1.002948107367539
2014-06-13,Spain,Netherlands,1.0,5.0,FIFA World Cup,Salvador,Brazil,True,4,0,1.002948107367539
2014-06-14,Colombia,Greece,3.0,0.0,FIFA World Cup,Belo Horizonte,Brazil,True,4,2,1.0029550593676815
2014-06-14,England,Italy,1.0,2.0,FIFA World Cup,Manaus,Brazil,True,4,0,1.0029550593676815
2014-06-14,Côte d'Ivoire,Japan,2.0,1.0,FIFA World Cup,Recife,Brazil,True,4,2,1.0029550593676815
2014-06-14,Uruguay,Costa Rica,1.0,3.0,FIFA World Cup,Fortaleza,Brazil,True,4,0,1.0029550593676815
2014-06-15,Argentina,Bosnia-Herzegovina,2.0,1.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,2,1.0029620114160123
2014-06-15,France,Honduras,3.0,0.0,FIFA World Cup,Porto Alegre,Brazil,True,4,2,1.0029620114160123
2014-06-15,Switzerland,Ecuador,2.0,1.0,FIFA World Cup,Brasília,Brazil,True,4,2,1.0029620114160123
2014-06-16,Germany,Portugal,4.0,0.0,FIFA World Cup,Salvador,Brazil,True,4,2,1.0029689635125316
2014-06-16,Ghana,USA,1.0,2.0,FIFA World Cup,Natal,Brazil,True,4,0,1.0029689635125316
2014-06-16,Iran,Nigeria,0.0,0.0,FIFA World Cup,Curitiba,Brazil,True,4,1,1.0029689635125316
2014-06-17,Belgium,Algeria,2.0,1.0,FIFA World Cup,Belo Horizonte,Brazil,True,4,2,1.0029759156572398
2014-06-17,Brazil,Mexico,0.0,0.0,FIFA World Cup,Fortaleza,Brazil,False,4,1,1.0029759156572398
2014-06-17,Russia,Korea Republic,1.0,1.0,FIFA World Cup,Cuiabá,Brazil,True,4,1,1.0029759156572398
2014-06-18,Australia,Netherlands,2.0,3.0,FIFA World Cup,Curitiba,Brazil,True,4,0,1.0029828678501371
2014-06-18,Cameroon,Croatia,0.0,4.0,FIFA World Cup,Manaus,Brazil,True,4,0,1.0029828678501371
2014-06-18,Spain,Chile,0.0,2.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,0,1.0029828678501371
2014-06-19,Colombia,Côte d'Ivoire,2.0,1.0,FIFA World Cup,Brasília,Brazil,True,4,2,1.0029898200912242
2014-06-19,Japan,Greece,0.0,0.0,FIFA World Cup,Natal,Brazil,True,4,1,1.0029898200912242
2014-06-19,Uruguay,England,2.0,1.0,FIFA World Cup,São Paulo,Brazil,True,4,2,1.0029898200912242
2014-06-20,Honduras,Ecuador,1.0,2.0,FIFA World Cup,Curitiba,Brazil,True,4,0,1.0029967723805011
2014-06-20,Italy,Costa Rica,0.0,1.0,FIFA World Cup,Recife,Brazil,True,4,0,1.0029967723805011
2014-06-20,Switzerland,France,2.0,5.0,FIFA World Cup,Salvador,Brazil,True,4,0,1.0029967723805011
2014-06-21,Argentina,Iran,1.0,0.0,FIFA World Cup,Belo Horizonte,Brazil,True,4,2,1.0030037247179684
2014-06-21,Germany,Ghana,2.0,2.0,FIFA World Cup,Fortaleza,Brazil,True,4,1,1.0030037247179684
2014-06-21,Nigeria,Bosnia-Herzegovina,1.0,0.0,FIFA World Cup,Cuiabá,Brazil,True,4,2,1.0030037247179684
2014-06-22,Belgium,Russia,1.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,2,1.003010677103626
2014-06-22,Korea Republic,Algeria,2.0,4.0,FIFA World Cup,Porto Alegre,Brazil,True,4,0,1.003010677103626
2014-06-22,USA,Portugal,2.0,2.0,FIFA World Cup,Manaus,Brazil,True,4,1,1.003010677103626
2014-06-23,Australia,Spain,0.0,3.0,FIFA World Cup,Curitiba,Brazil,True,4,0,1.0030176295374749
2014-06-23,Brazil,Cameroon,4.0,1.0,FIFA World Cup,Brasília,Brazil,False,4,2,1.0030176295374749
2014-06-23,Croatia,Mexico,1.0,3.0,FIFA World Cup,Recife,Brazil,True,4,0,1.0030176295374749
2014-06-23,Netherlands,Chile,2.0,0.0,FIFA World Cup,São Paulo,Brazil,True,4,2,1.0030176295374749
2014-06-24,Costa Rica,England,0.0,0.0,FIFA World Cup,Belo Horizonte,Brazil,True,4,1,1.0030245820195147
2014-06-24,Greece,Côte d'Ivoire,2.0,1.0,FIFA World Cup,Fortaleza,Brazil,True,4,2,1.0030245820195147
2014-06-24,Italy,Uruguay,0.0,1.0,FIFA World Cup,Natal,Brazil,True,4,0,1.0030245820195147
2014-06-24,Japan,Colombia,1.0,4.0,FIFA World Cup,Cuiabá,Brazil,True,4,0,1.0030245820195147
2014-06-25,Bosnia-Herzegovina,Iran,3.0,1.0,FIFA World Cup,Salvador,Brazil,True,4,2,1.0030315345497463
2014-06-25,Ecuador,France,0.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,1,1.0030315345497463
2014-06-25,Honduras,Switzerland,0.0,3.0,FIFA World Cup,Manaus,Brazil,True,4,0,1.0030315345497463
2014-06-25,Nigeria,Argentina,2.0,3.0,FIFA World Cup,Porto Alegre,Brazil,True,4,0,1.0030315345497463
2014-06-26,Algeria,Russia,1.0,1.0,FIFA World Cup,Curitiba,Brazil,True,4,1,1.0030384871281695
2014-06-26,Korea Republic,Belgium,0.0,1.0,FIFA World Cup,São Paulo,Brazil,True,4,0,1.0030384871281695
2014-06-26,Portugal,Ghana,2.0,1.0,FIFA World Cup,Brasília,Brazil,True,4,2,1.0030384871281695
2014-06-26,USA,Germany,0.0,1.0,FIFA World Cup,Recife,Brazil,True,4,0,1.0030384871281695
2014-06-28,Brazil,Chile,1.0,1.0,FIFA World Cup,Belo Horizonte,Brazil,False,4,1,1.0030523924295933
2014-06-28,Colombia,Uruguay,2.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,2,1.0030523924295933
2014-06-29,Costa Rica,Greece,1.0,1.0,FIFA World Cup,Recife,Brazil,True,4,1,1.0030593451525947
2014-06-29,Netherlands,Mexico,2.0,1.0,FIFA World Cup,Fortaleza,Brazil,True,4,2,1.0030593451525947
2014-06-30,France,Nigeria,2.0,0.0,FIFA World Cup,Brasília,Brazil,True,4,2,1.003066297923789
2014-06-30,Germany,Algeria,2.0,1.0,FIFA World Cup,Porto Alegre,Brazil,True,4,2,1.003066297923789
2014-07-01,Argentina,Switzerland,1.0,0.0,FIFA World Cup,São Paulo,Brazil,True,4,2,1.003073250743177
2014-07-01,Belgium,USA,2.0,1.0,FIFA World Cup,Salvador,Brazil,True,4,2,1.003073250743177
2014-07-04,Brazil,Colombia,2.0,1.0,FIFA World Cup,Fortaleza,Brazil,False,4,2,1.003094109490506
2014-07-04,France,Germany,0.0,1.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,0,1.003094109490506
2014-07-05,Argentina,Belgium,1.0,0.0,FIFA World Cup,Brasília,Brazil,True,4,2,1.0031010625026717
2014-07-05,Netherlands,Costa Rica,0.0,0.0,FIFA World Cup,Salvador,Brazil,True,4,1,1.0031010625026717
2014-07-08,Brazil,Germany,1.0,7.0,FIFA World Cup,Belo Horizonte,Brazil,False,4,0,1.0031219218283416
2014-07-09,Netherlands,Argentina,0.0,0.0,FIFA World Cup,São Paulo,Brazil,True,4,1,1.0031288750332903
2014-07-12,Brazil,Netherlands,0.0,3.0,FIFA World Cup,Brasília,Brazil,False,4,0,1.0031497349373173
2014-07-13,Germany,Argentina,1.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,4,2,1.0031566883350544
2014-07-19,Botswana,Guinea-Bissau,2.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,False,2,2,1.0031984097336453
2014-07-19,Sierra Leone,Seychelles,2.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,2,2,1.0031984097336453
2014-07-19,Uganda,Mauritania,2.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,2,2,1.0031984097336453
2014-07-20,Benin,Malawi,1.0,0.0,African Cup of Nations qualification,Cotonou,Benin,False,2,2,1.003205363468775
2014-07-20,Congo,Rwanda,2.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2,2,1.003205363468775
2014-07-20,Lesotho,Kenya,1.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,2,2,1.003205363468775
2014-07-20,Tanzania,Mozambique,2.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,2,1,1.003205363468775
2014-08-02,Guinea-Bissau,Botswana,1.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,2,1,1.003295766411806
2014-08-02,Malawi,Benin,1.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,2,2,1.003295766411806
2014-08-02,Rwanda,Congo,2.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,2,2,1.003295766411806
2014-08-03,Kenya,Lesotho,0.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False,2,1,1.00330272082177
2014-08-03,Mauritania,Uganda,0.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,2,0,1.00330272082177
2014-08-03,Mozambique,Tanzania,2.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,2,2,1.00330272082177
2014-09-05,Guinea,Togo,2.0,1.0,African Cup of Nations qualification,Casablanca,Morocco,True,2,2,1.0035322433955487
2014-09-05,Senegal,Egypt,2.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,2,2,1.0035322433955487
2014-09-05,Sudan,South Africa,0.0,3.0,African Cup of Nations qualification,Omdurman,Sudan,False,2,0,1.0035322433955487
2014-09-06,Burkina Faso,Lesotho,2.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,2,2,1.003539199444668
2014-09-06,Congo DR,Cameroon,0.0,2.0,African Cup of Nations qualification,Lubumbashi,DR Congo,False,2,0,1.003539199444668
2014-09-06,Ethiopia,Algeria,1.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,2,0,1.003539199444668
2014-09-06,Gabon,Angola,1.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False,2,2,1.003539199444668
2014-09-06,Ghana,Uganda,1.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False,2,1,1.003539199444668
2014-09-06,Côte d'Ivoire,Sierra Leone,2.0,1.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,2,2,1.003539199444668
2014-09-06,Niger,Cape Verde Islands,1.0,3.0,African Cup of Nations qualification,Niamey,Niger,False,2,0,1.003539199444668
2014-09-06,Nigeria,Congo,2.0,3.0,African Cup of Nations qualification,Calabar,Nigeria,False,2,0,1.003539199444668
2014-09-06,Tunisia,Botswana,2.0,1.0,African Cup of Nations qualification,Monastir,Tunisia,False,2,2,1.003539199444668
2014-09-06,Zambia,Mozambique,0.0,0.0,African Cup of Nations qualification,Ndola,Zambia,False,2,1,1.003539199444668
2014-09-07,Denmark,Armenia,2.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,2,2,1.003546155542004
2014-09-07,Faroe Islands,Finland,1.0,3.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,2,0,1.003546155542004
2014-09-07,Georgia,Ireland,1.0,2.0,UEFA Euro qualification,Tbilisi,Georgia,False,2,0,1.003546155542004
2014-09-07,Germany,Scotland,2.0,1.0,UEFA Euro qualification,Dortmund,Germany,False,2,2,1.003546155542004
2014-09-07,Gibraltar,Poland,0.0,7.0,UEFA Euro qualification,Faro,Portugal,True,2,0,1.003546155542004
2014-09-07,Greece,Romania,0.0,1.0,UEFA Euro qualification,Piraeus,Greece,False,2,0,1.003546155542004
2014-09-07,Hungary,Northern Ireland,1.0,2.0,UEFA Euro qualification,Budapest,Hungary,False,2,0,1.003546155542004
2014-09-07,Mali,Malawi,2.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,2,2,1.003546155542004
2014-09-07,Portugal,Albania,0.0,1.0,UEFA Euro qualification,Aveiro,Portugal,False,2,0,1.003546155542004
2014-09-08,Austria,Sweden,1.0,1.0,UEFA Euro qualification,Vienna,Austria,False,2,1,1.0035531116875562
2014-09-08,Estonia,Slovenia,1.0,0.0,UEFA Euro qualification,Tallinn,Estonia,False,2,2,1.0035531116875562
2014-09-08,Luxembourg,Belarus,1.0,1.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,2,1,1.0035531116875562
2014-09-08,Montenegro,Moldova,2.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,2,2,1.0035531116875562
2014-09-08,Russia,Liechtenstein,4.0,0.0,UEFA Euro qualification,Khimki,Russia,False,2,2,1.0035531116875562
2014-09-08,San Marino,Lithuania,0.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,2,0,1.0035531116875562
2014-09-08,Spain,North Macedonia,5.0,1.0,UEFA Euro qualification,Valencia,Spain,False,2,2,1.0035531116875562
2014-09-08,Switzerland,England,0.0,2.0,UEFA Euro qualification,Basel,Switzerland,False,2,0,1.0035531116875562
2014-09-08,Ukraine,Slovakia,0.0,1.0,UEFA Euro qualification,Kyiv,Ukraine,False,2,0,1.0035531116875562
2014-09-09,Andorra,Wales,1.0,2.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,2,0,1.0035600678813255
2014-09-09,Azerbaijan,Bulgaria,1.0,2.0,UEFA Euro qualification,Baku,Azerbaijan,False,2,0,1.0035600678813255
2014-09-09,Bosnia-Herzegovina,Cyprus,1.0,2.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2,0,1.0035600678813255
2014-09-09,Croatia,Malta,2.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,2,2,1.0035600678813255
2014-09-09,Czechia,Netherlands,2.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,2,2,1.0035600678813255
2014-09-09,Iceland,Turkey,3.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,2,2,1.0035600678813255
2014-09-09,Kazakhstan,Latvia,0.0,0.0,UEFA Euro qualification,Astana,Kazakhstan,False,2,1,1.0035600678813255
2014-09-09,Norway,Italy,0.0,2.0,UEFA Euro qualification,Oslo,Norway,False,2,0,1.0035600678813255
2014-09-10,Algeria,Mali,1.0,0.0,African Cup of Nations qualification,Blida,Algeria,False,2,2,1.0035670241233121
2014-09-10,Angola,Burkina Faso,0.0,3.0,African Cup of Nations qualification,Luanda,Angola,False,2,0,1.0035670241233121
2014-09-10,Botswana,Senegal,0.0,2.0,African Cup of Nations qualification,Gaborone,Botswana,False,2,0,1.0035670241233121
2014-09-10,Cameroon,Côte d'Ivoire,4.0,1.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,2,2,1.0035670241233121
2014-09-10,Cape Verde Islands,Zambia,2.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,2,2,1.0035670241233121
2014-09-10,Congo,Sudan,2.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2,2,1.0035670241233121
2014-09-10,Congo DR,Sierra Leone,2.0,0.0,African Cup of Nations qualification,Lubumbashi,DR Congo,False,2,2,1.0035670241233121
2014-09-10,Egypt,Tunisia,0.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False,2,0,1.0035670241233121
2014-09-10,Lesotho,Gabon,1.0,1.0,African Cup of Nations qualification,Maseru,Lesotho,False,2,1,1.0035670241233121
2014-09-10,Malawi,Ethiopia,3.0,2.0,African Cup of Nations qualification,Blantyre,Malawi,False,2,2,1.0035670241233121
2014-09-10,Mozambique,Niger,1.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,2,1,1.0035670241233121
2014-09-10,South Africa,Nigeria,0.0,0.0,African Cup of Nations qualification,Cape Town,South Africa,False,2,1,1.0035670241233121
2014-09-10,Togo,Ghana,2.0,3.0,African Cup of Nations qualification,Lomé,Togo,False,2,0,1.0035670241233121
2014-09-10,Uganda,Guinea,2.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,2,2,1.0035670241233121
2014-10-09,Belarus,Ukraine,0.0,2.0,UEFA Euro qualification,Barysaw,Belarus,False,2,0,1.003768776116957
2014-10-09,England,San Marino,5.0,0.0,UEFA Euro qualification,London,England,False,2,2,1.003768776116957
2014-10-09,Liechtenstein,Montenegro,0.0,0.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,2,1,1.003768776116957
2014-10-09,Lithuania,Estonia,1.0,0.0,UEFA Euro qualification,Vilnius,Lithuania,False,2,2,1.003768776116957
2014-10-09,North Macedonia,Luxembourg,3.0,2.0,UEFA Euro qualification,Skopje,North Macedonia,False,2,2,1.003768776116957
2014-10-09,Moldova,Austria,1.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,2,0,1.003768776116957
2014-10-09,Slovakia,Spain,2.0,1.0,UEFA Euro qualification,Žilina,Slovakia,False,2,2,1.003768776116957
2014-10-09,Slovenia,Switzerland,1.0,0.0,UEFA Euro qualification,Maribor,Slovenia,False,2,2,1.003768776116957
2014-10-09,Sweden,Russia,1.0,1.0,UEFA Euro qualification,Solna,Sweden,False,2,1,1.003768776116957
2014-10-10,Belgium,Andorra,6.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,2,2,1.0037757338056184
2014-10-10,Botswana,Egypt,0.0,2.0,African Cup of Nations qualification,Gaborone,Botswana,False,2,0,1.0037757338056184
2014-10-10,Bulgaria,Croatia,0.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False,2,0,1.0037757338056184
2014-10-10,Cyprus,Israel,1.0,2.0,UEFA Euro qualification,Nicosia,Cyprus,False,2,0,1.0037757338056184
2014-10-10,Italy,Azerbaijan,2.0,1.0,UEFA Euro qualification,Palermo,Italy,False,2,2,1.0037757338056184
2014-10-10,Latvia,Iceland,0.0,3.0,UEFA Euro qualification,Riga,Latvia,False,2,0,1.0037757338056184
2014-10-10,Lesotho,Angola,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,2,1,1.0037757338056184
2014-10-10,Malta,Norway,0.0,3.0,UEFA Euro qualification,Attard,Malta,False,2,0,1.0037757338056184
2014-10-10,Netherlands,Kazakhstan,3.0,1.0,UEFA Euro qualification,Amsterdam,Netherlands,False,2,2,1.0037757338056184
2014-10-10,Senegal,Tunisia,0.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,2,1,1.0037757338056184
2014-10-10,Turkey,Czechia,1.0,2.0,UEFA Euro qualification,Istanbul,Turkey,False,2,0,1.0037757338056184
2014-10-10,Wales,Bosnia-Herzegovina,0.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,2,1,1.0037757338056184
2014-10-11,Albania,Denmark,1.0,1.0,UEFA Euro qualification,Elbasan,Albania,False,2,1,1.0037826915425074
2014-10-11,Armenia,Serbia,1.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,2,1,1.0037826915425074
2014-10-11,Cameroon,Sierra Leone,0.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,2,1,1.0037826915425074
2014-10-11,Congo,South Africa,0.0,2.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2,0,1.0037826915425074
2014-10-11,Congo DR,Côte d'Ivoire,1.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,2,0,1.0037826915425074
2014-10-11,Ethiopia,Mali,0.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,2,0,1.0037826915425074
2014-10-11,Finland,Greece,1.0,1.0,UEFA Euro qualification,Helsinki,Finland,False,2,1,1.0037826915425074
2014-10-11,Gabon,Burkina Faso,2.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False,2,2,1.0037826915425074
2014-10-11,Guinea,Ghana,1.0,1.0,African Cup of Nations qualification,Casablanca,Morocco,True,2,1,1.0037826915425074
2014-10-11,Ireland,Gibraltar,7.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,2,2,1.0037826915425074
2014-10-11,Malawi,Algeria,0.0,2.0,African Cup of Nations qualification,Blantyre,Malawi,False,2,0,1.0037826915425074
2014-10-11,Mozambique,Cape Verde Islands,2.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,2,2,1.0037826915425074
2014-10-11,Niger,Zambia,0.0,0.0,African Cup of Nations qualification,Niamey,Niger,False,2,1,1.0037826915425074
2014-10-11,Northern Ireland,Faroe Islands,2.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,2,2,1.0037826915425074
2014-10-11,Poland,Germany,2.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,2,2,1.0037826915425074
2014-10-11,Romania,Hungary,1.0,1.0,UEFA Euro qualification,Bucharest,Romania,False,2,1,1.0037826915425074
2014-10-11,Scotland,Georgia,1.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,2,2,1.0037826915425074
2014-10-11,Sudan,Nigeria,1.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,2,2,1.0037826915425074
2014-10-11,Uganda,Togo,0.0,1.0,African Cup of Nations qualification,Kampala,Uganda,False,2,0,1.0037826915425074
2014-10-12,Austria,Montenegro,1.0,0.0,UEFA Euro qualification,Vienna,Austria,False,2,2,1.0037896493276244
2014-10-12,Belarus,Slovakia,1.0,3.0,UEFA Euro qualification,Barysaw,Belarus,False,2,0,1.0037896493276244
2014-10-12,Estonia,England,0.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False,2,0,1.0037896493276244
2014-10-12,Lithuania,Slovenia,0.0,2.0,UEFA Euro qualification,Vilnius,Lithuania,False,2,0,1.0037896493276244
